,Date,Country,Energy_MoM,Food_MoM,Total_MoM,core_MoM,exchange_rate,unemployment_rate,gdp_growth_MoM,Open,High,Low,Close,Adj Close,Volume,interest_rate
4045,1998-04-01,Japan,-0.79855155,-0.79855155,-0.79855155,-0.79855155,123.18,4.0,0.1709664085846288,0.1879108651587993,0.1958575258724034,0.1969569207691542,0.2049022584498172,0.2049022584498172,-0.668867482137122,0.5
4046,1998-04-01,United Kingdom,1.79552375,1.79552375,1.79552375,1.79552375,128.71,6.3,0.1786430105982837,0.4796296334394808,0.521832122390803,0.4904986907524717,0.5267445604139548,0.5267445604139548,-1.055928627756865,7.25
4047,1998-04-01,United States,-0.5221242500000001,-0.5221242500000001,-0.5221242500000001,-0.5221242500000001,89.25,4.3,0.2441191233547683,0.3535709259441922,0.3519901657318043,0.3434252948562566,0.3528287934617879,0.3528287934617879,-0.2016593878999398,5.5
4048,1998-05-01,Canada,0.4332237500000001,0.4332237500000001,0.4332237500000001,0.4332237500000001,94.21,8.3,0.0173486549945989,-0.2376443823095688,-0.2436385024514301,-0.2368539342872818,-0.2436217506802814,-0.2432200538277463,-0.4310772376302285,4.75
4049,1998-05-01,France,0.6323436499999999,0.6323436499999999,0.6323436499999999,0.6323436499999999,106.86,12.1,0.1972336740639837,-0.0784964433419026,-0.0715762827627205,-0.0628912706198507,-0.079712093170381,-0.079712093170381,-0.95459859411732,3.3
4050,1998-05-01,Germany,0.68005275,0.68005275,0.68005275,0.68005275,106.02,9.5,0.1668495011956687,-0.2776713993929793,-0.2757186359548038,-0.2701989908589853,-0.2745999114474335,-0.2745999114474335,-1.0981723907358265,3.3
4051,1998-05-01,Italy,1.125545475,1.125545475,1.125545475,1.125545475,99.81,11.5,0.1681724002923945,0.9576282918347034,0.945950555082183,0.9712978927238785,0.9583708553489664,0.9583708553489664,-1.6246483550608717,5.0
4052,1998-05-01,Japan,-0.5723250000000001,-0.5723250000000001,-0.5723250000000001,-0.5723250000000001,120.92,4.1,0.1709664085846288,0.215772235514551,0.2118523525269566,0.2107545260469754,0.2082324765167951,0.2082324765167951,-0.668867482137122,0.5
4053,1998-05-01,United Kingdom,2.0540515,2.0540515,2.0540515,2.0540515,125.32,6.3,0.1786430105982837,0.4965091119979105,0.5020167419915486,0.5140817764760844,0.4978445595410039,0.4978445595410039,-1.055928627756865,7.25
4054,1998-05-01,United States,0.1030569999999999,0.1030569999999999,0.1030569999999999,0.1030569999999999,89.79,4.4,0.2441191233547683,0.3562720331630089,0.340255792034308,0.3398956386132089,0.333555104021825,0.333555104021825,-0.2837432626142247,5.5
4055,1998-06-01,Canada,0.376855775,0.376855775,0.376855775,0.376855775,93.36,8.4,0.0173486549945989,-0.2752307566337778,-0.2795302907412048,-0.2779748188861309,-0.2823782024865511,-0.2819634541377768,-0.355019034673057,4.75
4056,1998-06-01,France,0.6786850499999999,0.6786850499999999,0.6786850499999999,0.6786850499999999,106.85,12.1,0.1972336740639837,0.0440297311332667,0.043108921703036,0.042899946874727,0.0234701010950012,0.0234701010950012,-0.95459859411732,3.3
4057,1998-06-01,Germany,0.59785325,0.59785325,0.59785325,0.59785325,106.18,9.4,0.1668495011956687,-0.1860057564411227,-0.1942639664689197,-0.2032533369894649,-0.2108898415052444,-0.2108898415052444,-1.0981723907358265,3.3
4058,1998-06-01,Italy,1.215937975,1.215937975,1.215937975,1.215937975,99.92,11.5,0.1681724002923945,0.8304037185638719,0.8181177268003385,0.8447032766666499,0.8311678639863123,0.8311678639863123,-1.6246483550608717,5.0
4059,1998-06-01,Japan,-1.12148065,-1.12148065,-1.12148065,-1.12148065,116.69,4.1,0.1709664085846288,0.1854302890919681,0.2163550753033362,0.1945794265161022,0.2262245114516133,0.2262245114516133,-0.668867482137122,0.5
4060,1998-06-01,United Kingdom,1.42630975,1.42630975,1.42630975,1.42630975,127.46,6.3,0.1786430105982837,0.5044227891139335,0.4873293904739266,0.4937236923652608,0.4787613975601504,0.4787613975601504,-1.055928627756865,7.5
4061,1998-06-01,United States,0.0218547500000001,0.0218547500000001,0.0218547500000001,0.0218547500000001,91.57,4.5,0.2441191233547683,0.3934603844245891,0.3738193950529378,0.3780264883184369,0.3731706017934891,0.3731706017934891,-0.1652354815291003,5.5
4062,1998-07-01,Canada,0.134495025,0.134495025,0.134495025,0.134495025,91.99,8.3,0.2409909536566201,-0.3373301018829163,-0.3398056462738895,-0.3519155954736462,-0.3581002399758318,-0.3576599917208108,-0.5658471977612943,4.75
4063,1998-07-01,France,0.367564725,0.367564725,0.367564725,0.367564725,106.34,12.1,0.1490799953798036,0.0432288892188364,0.0249756097152186,0.0040627084407435,0.0068505191224818,0.0068505191224818,-0.95459859411732,3.3
4064,1998-07-01,Germany,0.230623775,0.230623775,0.230623775,0.230623775,106.61,9.4,0.1378770372236286,-0.1913160897208482,-0.1929402713289443,-0.197638173111402,-0.2065596248210849,-0.2065596248210849,-1.0981723907358265,3.3
4065,1998-07-01,Italy,1.1912355,1.1912355,1.1912355,1.1912355,99.7,11.3,0.0391166349382898,1.231124495411155,1.2207543318109084,1.2434398696607227,1.2318206640364384,1.2318206640364384,-1.6246483550608717,5.0
4066,1998-07-01,Japan,-1.361394275,-1.361394275,-1.361394275,-1.361394275,115.04,4.1,0.0566362787962972,0.2773855457269721,0.2801991600893144,0.2881795412994792,0.2881235585611696,0.2881235585611696,-0.668867482137122,0.5
4067,1998-07-01,United Kingdom,0.9925789,0.9925789,0.9925789,0.9925789,126.6,6.3,0.0987578626251097,0.5176958926568223,0.5094848868310172,0.4986117584398523,0.4810153085524167,0.4810153085524167,-1.055928627756865,7.5
4068,1998-07-01,United States,0.0810897499999999,0.0810897499999999,0.0810897499999999,0.0810897499999999,91.83,4.5,0.3121039692341729,0.3975165970570053,0.37580712341748,0.3616477162978813,0.3610429222531983,0.3610429222531983,-0.2310409448409628,5.5
4069,1998-08-01,Canada,-0.3902057,-0.3902057,-0.3902057,-0.3902057,89.39,8.1,0.2409909536566201,-0.5521916157795616,-0.5567486091039532,-0.5967187188385211,-0.6016452129426395,-0.601122949277265,-0.4071035931254302,5.75
4070,1998-08-01,France,-0.1720124499999999,-0.1720124499999999,-0.1720124499999999,-0.1720124499999999,106.98,12.1,0.1490799953798036,-0.2571364933073677,-0.2716145650502038,-0.3256286294419864,-0.255144998013746,-0.255144998013746,-0.95459859411732,3.3
4071,1998-08-01,Germany,-0.558311625,-0.558311625,-0.558311625,-0.558311625,106.97,9.3,0.1378770372236286,-0.4103126438837841,-0.4094673566406572,-0.4329377938411398,-0.4413928160175051,-0.4413928160175051,-1.0981723907358265,3.3
4072,1998-08-01,Italy,1.1312375,1.1312375,1.1312375,1.1312375,100.27,11.3,0.0391166349382898,0.6081880531580046,0.594839658208249,0.6235879204054637,0.6089898944277414,0.6089898944277414,-1.6246483550608717,5.0
4073,1998-08-01,Japan,-1.7096083250000005,-1.7096083250000005,-1.7096083250000005,-1.7096083250000005,112.26,4.4,0.0566362787962972,0.014460786278084,0.0362591937202493,0.0109728257498993,0.031922277886627,0.031922277886627,-0.668867482137122,0.5
4074,1998-08-01,United Kingdom,0.8297540750000001,0.8297540750000001,0.8297540750000001,0.8297540750000001,126.4,6.2,0.0987578626251097,,,,,,,7.5
4075,1998-08-01,United States,-0.4525875,-0.4525875,-0.4525875,-0.4525875,93.82,4.5,0.3121039692341729,0.2921906235633893,0.2755010900874227,0.2161836299630647,0.210583279702002,0.210583279702002,-0.0704505433595292,5.5
4076,1998-09-01,Canada,-0.905050825,-0.905050825,-0.905050825,-0.905050825,89.06,8.2,0.2409909536566201,-0.571280339887374,-0.5757501192279579,-0.5861282739135406,-0.5871441554641647,-0.5866267751275864,-0.1885010919185334,5.5
4077,1998-09-01,France,-0.391106725,-0.391106725,-0.391106725,-0.391106725,107.85,12.1,0.1490799953798036,-0.5505343959761071,-0.5582267068668822,-0.6070594780755024,-0.6158147622812766,-0.6158147622812766,-0.95459859411732,3.3
4078,1998-09-01,Germany,-0.58800895,-0.58800895,-0.58800895,-0.58800895,107.61,9.2,0.1378770372236286,-0.5008062103547436,-0.5052497631562083,-0.5235926253215475,-0.5264700135839067,-0.5264700135839067,-1.0981723907358265,3.3
4079,1998-09-01,Italy,1.0156537499999998,1.0156537499999998,1.0156537499999998,1.0156537499999998,100.98,11.3,0.0391166349382898,0.1619252745544637,0.1464433171620474,0.1795348285732466,0.1628028181988532,0.1628028181988532,-1.6246483550608717,5.0
4080,1998-09-01,Japan,-1.2004738390000005,-1.2004738390000005,-1.2004738390000005,-1.2004738390000005,120.24,4.3,0.0566362787962972,0.0057624664089544,0.0073985845581949,-0.0388446712395614,-0.0472141647797066,-0.0472141647797066,-0.668867482137122,0.25
4081,1998-09-01,United Kingdom,0.977192875,0.977192875,0.977192875,0.977192875,125.96,6.2,0.0987578626251097,0.1191523228276888,0.1032676438169145,0.07995970082736,0.0939936498988277,0.0939936498988277,-1.055928627756865,7.5
4082,1998-09-01,United States,-1.0586052500000005,-1.0586052500000005,-1.0586052500000005,-1.0586052500000005,92.06,4.6,0.3121039692341729,0.3120898902714831,0.289745507585486,0.2703319402798859,0.265586344180912,0.265586344180912,-0.1398688324494084,5.25
4083,1998-10-01,Canada,-0.05225925,-0.05225925,-0.05225925,-0.05225925,86.99,8.0,0.3304374589384542,-0.4917265308431531,-0.4828018330795044,-0.4861484118503327,-0.4838283977329594,-0.4833458096738118,-0.9265233285996216,5.25
4084,1998-10-01,France,-0.4912392750000001,-0.4912392750000001,-0.4912392750000001,-0.4912392750000001,108.22,12.0,0.1900906246450264,-0.408688996728757,-0.4075716165831583,-0.3980515722257359,-0.4091964311325329,-0.4091964311325329,-0.95459859411732,3.3
4085,1998-10-01,Germany,-0.799166025,-0.799166025,-0.799166025,-0.799166025,107.7,9.1,0.1608430392115087,-0.4881297406526737,-0.4675170102949701,-0.480180833096926,-0.4682979553852763,-0.4682979553852763,-1.0981723907358265,3.3
4086,1998-10-01,Italy,0.83556475,0.83556475,0.83556475,0.83556475,101.36,11.5,0.2009326023865515,0.3806001408961714,0.3661636582875596,0.3971269181687325,0.3814405893413809,0.3814405893413809,-1.6246483550608717,4.0
4087,1998-10-01,Japan,-0.5367596749999999,-0.5367596749999999,-0.5367596749999999,-0.5367596749999999,132.37,4.3,0.2163509271721573,-0.0107620390047153,-0.0073125653667047,-0.0333663000029791,-0.0293765830431385,-0.0293765830431385,-0.668867482137122,0.25
4088,1998-10-01,United Kingdom,1.050729575,1.050729575,1.050729575,1.050729575,122.78,6.2,0.1848352280883276,0.2613497869644662,0.273043469834171,0.2786027733870757,0.2813186968116257,0.2813186968116257,-1.055928627756865,7.25
4089,1998-10-01,United States,-0.7945507500000002,-0.7945507500000002,-0.7945507500000002,-0.7945507500000002,88.96,4.5,0.3766882308635342,0.345658558024543,0.3399076935645274,0.3353656190763638,0.3407839600194987,0.3407839600194987,-0.1487974198877149,5.0
4090,1998-11-01,Canada,0.2490449999999999,0.2490449999999999,0.2490449999999999,0.2490449999999999,87.25,8.0,0.3304374589384542,-0.4443870553153909,-0.4494365941413896,-0.4545868226508579,-0.4602510942237133,-0.4597764459803573,-0.234442963462336,5.0
4091,1998-11-01,France,-0.944626525,-0.944626525,-0.944626525,-0.944626525,107.39,12.0,0.1900906246450264,-0.153757735077388,-0.1342527572414403,-0.1887112829035328,-0.2054582376834259,-0.2054582376834259,-0.95459859411732,3.3
4092,1998-11-01,Germany,-0.7760747750000001,-0.7760747750000001,-0.7760747750000001,-0.7760747750000001,106.77,9.1,0.1608430392115087,-0.3691023212230906,-0.3684975526689564,-0.3863268147785219,-0.3933350448657112,-0.3933350448657112,-1.0981723907358265,3.3
4093,1998-11-01,Italy,0.4776152499999999,0.4776152499999999,0.4776152499999999,0.4776152499999999,100.82,11.4,0.2009326023865515,0.8185603561768559,0.8062177418259249,0.8329185571296526,0.8193265106636851,0.8193265106636851,-1.6246483550608717,4.0
4094,1998-11-01,Japan,0.4333007999999998,0.4333007999999998,0.4333007999999998,0.4333007999999998,132.94,4.5,0.2163509271721573,0.1443314685342962,0.1389256307779152,0.1288242246042835,0.1194417174628357,0.1194417174628357,-0.668867482137122,0.25
4095,1998-11-01,United Kingdom,1.06178,1.06178,1.06178,1.06178,122.44,6.1,0.1848352280883276,0.4784275899564085,0.4777202315849396,0.4528562022551674,0.434334209731037,0.434334209731037,-1.055928627756865,6.75
4096,1998-11-01,United States,-0.7967907500000002,-0.7967907500000002,-0.7967907500000002,-0.7967907500000002,88.87,4.4,0.3766882308635342,0.4424263625014339,0.4213799559121863,0.4073472201436547,0.4006031143529265,0.4006031143529265,-0.2062123761962948,4.75
4097,1998-12-01,Canada,-0.0410262,-0.0410262,-0.0410262,-0.0410262,86.57,8.1,0.3304374589384542,-0.4445783075740955,-0.4407319133751058,-0.4390332239806079,-0.4355610154097572,-0.4350946817167733,-0.7233670639895916,5.0
4098,1998-12-01,France,-0.8412146250000001,-0.8412146250000001,-0.8412146250000001,-0.8412146250000001,107.47,12.0,0.1900906246450264,,,,,,,3.0
4099,1998-12-01,Germany,-1.05402225,-1.05402225,-1.05402225,-1.05402225,106.88,9.0,0.1608430392115087,,,,,,,3.0
4100,1998-12-01,Italy,0.5064912500000001,0.5064912500000001,0.5064912500000001,0.5064912500000001,100.69,11.4,0.2009326023865515,1.08338770687209,1.0723112202744094,1.096434605333231,1.0841089370222237,1.0841089370222237,-1.6246483550608717,3.0
4101,1998-12-01,Japan,0.0844486249999999,0.0844486249999999,0.0844486249999999,0.0844486249999999,135.23,4.4,0.2163509271721573,,,,,,,0.25
4102,1998-12-01,United Kingdom,1.2885622,1.2885622,1.2885622,1.2885622,122.62,6.2,0.1848352280883276,,,,,,,6.25
4103,1998-12-01,United States,-0.6535954999999999,-0.6535954999999999,-0.6535954999999999,-0.6535954999999999,87.82,4.4,0.3766882308635342,0.4784415694974475,0.4621070295929055,0.4641635805611494,0.4610116338041594,0.4610116338041594,-0.1877047744202026,4.75
4104,1999-01-01,Canada,-0.1687276499999999,-0.1687276499999999,-0.1687276499999999,-0.1687276499999999,87.77,7.9,0.4103897127081726,-0.3997944647585216,-0.3985581431973564,-0.3954132268232989,-0.3931879377390381,-0.3927358734654176,-0.126509420490874,5.0
4105,1999-01-01,France,-0.8116641,-0.8116641,-0.8116641,-0.8116641,106.71,12.0,0.1906787395037079,0.0514549014569438,0.0742891354466677,0.0247175882877364,0.0542101964890212,0.0542101964890212,-0.95459859411732,3.0
4106,1999-01-01,Germany,-0.8622882000000001,-0.8622882000000001,-0.8622882000000001,-0.8622882000000001,106.14,8.9,0.2921884545797166,-0.3740213070020189,-0.3635628910576818,-0.3649415623408475,-0.3588563675479354,-0.3588563675479354,-1.0981723907358265,3.0
4107,1999-01-01,Italy,0.0740914999999998,0.0740914999999998,0.0740914999999998,0.0740914999999998,100.41,11.1,0.1771748850513219,1.1152548984495243,1.1043307674736047,1.1281440053245329,1.115970722766612,1.115970722766612,-1.6246483550608717,3.0
4108,1999-01-01,Japan,-0.5129106092500001,-0.5129106092500001,-0.5129106092500001,-0.5129106092500001,139.24,4.5,0.2778212619886738,0.0661372511431188,0.0816338375760942,0.0755494815179025,0.0760717661593312,0.0760717661593312,-0.668867482137122,0.25
4109,1999-01-01,United Kingdom,1.472226,1.472226,1.472226,1.472226,120.84,6.2,0.1918135553904822,0.5140396261111598,0.5152603007942744,0.4972510917030915,0.5105164501826365,0.5105164501826365,-0.0809598842085907,6.0
4110,1999-01-01,United States,-0.31252425,-0.31252425,-0.31252425,-0.31252425,87.49,4.3,0.2470723482239725,0.5088542826714157,0.5016706067821158,0.492159616973351,0.5074323146516955,0.5074323146516955,-0.0707461919502016,4.75
4111,1999-02-01,Canada,0.1395623,0.1395623,0.1395623,0.1395623,89.46,7.9,0.4103897127081726,-0.4681176152023797,-0.4677632029385813,-0.4686024862085622,-0.4656759056714168,-0.4651994305862601,-0.5035002176708044,5.0
4112,1999-02-01,France,-0.849035525,-0.849035525,-0.849035525,-0.849035525,105.96,12.0,0.1906787395037079,-0.0348743048994266,-0.0386184205451489,-0.0375855177643577,-0.0467909783844129,-0.0467909783844129,-0.95459859411732,3.0
4113,1999-02-01,Germany,-0.91241375,-0.91241375,-0.91241375,-0.91241375,105.0,8.8,0.2921884545797166,-0.4147998694978642,-0.4175567254218034,-0.4246836633171482,-0.4206630599428589,-0.4206630599428589,-1.0981723907358265,3.0
4114,1999-02-01,Italy,0.14400125,0.14400125,0.14400125,0.14400125,99.6,11.1,0.1771748850513219,1.1948618291333848,1.1843182953428586,1.207356759325793,1.1955641492238585,1.1955641492238585,-1.6246483550608717,3.0
4115,1999-02-01,Japan,-0.5805636750000001,-0.5805636750000001,-0.5805636750000001,-0.5805636750000001,135.48,4.6,0.2778212619886738,0.0709234696772552,0.066576256981404,0.0698053303296103,0.061213522720535,0.061213522720535,-0.668867482137122,0.25
4116,1999-02-01,United Kingdom,1.463158,1.463158,1.463158,1.463158,122.0,6.2,0.1918135553904822,0.6665049627999833,0.6551635474536558,0.6608216873505783,0.6503090675270845,0.6503090675270845,-0.2251772751050303,5.5
4117,1999-02-01,United States,0.0889207499999999,0.0889207499999999,0.0889207499999999,0.0889207499999999,88.18,4.4,0.2470723482239725,0.4903465358104508,0.4708551142656795,0.4653494057362295,0.4693914547915728,0.4693914547915728,-0.1490339387602528,4.75
4118,1999-03-01,Canada,0.8383297000000001,0.8383297000000001,0.8383297000000001,0.8383297000000001,88.82,7.9,0.4103897127081726,-0.4073743528794755,-0.4125929980958592,-0.4102502943311427,-0.4161045547890447,-0.4156447731902486,-0.2702857630649597,4.75
4119,1999-03-01,France,-0.46203,-0.46203,-0.46203,-0.46203,105.35,11.8,0.1906787395037079,-0.0060831068641295,0.006734477199524,0.0138439226859326,0.0199285639484148,0.0199285639484148,-0.95459859411732,3.0
4120,1999-03-01,Germany,-0.4460326,-0.4460326,-0.4460326,-0.4460326,103.89,8.8,0.2921884545797166,-0.4345359947159887,-0.4309768323411303,-0.4282291980503583,-0.4293168312713351,-0.4293168312713351,-1.0981723907358265,3.0
4121,1999-03-01,Italy,0.30132,0.30132,0.30132,0.30132,98.91,11.1,0.1771748850513219,1.4710441561378196,1.461821037735884,1.48217155925041,1.471699625675225,1.471699625675225,-1.6246483550608717,3.0
4122,1999-03-01,Japan,-0.868239225,-0.868239225,-0.868239225,-0.868239225,133.92,4.7,0.2778212619886738,0.2299132155548294,0.2384201030745726,0.2160511645589632,0.2269375079559463,0.2269375079559463,-0.668867482137122,
4123,1999-03-01,United Kingdom,2.1970543,2.1970543,2.1970543,2.1970543,124.67,6.2,0.1918135553904822,0.6946540575740733,0.7197877968897228,0.7145389893341976,0.7105133877370671,0.7105133877370671,-0.2788466483526536,5.5
4124,1999-03-01,United States,0.664977,0.664977,0.664977,0.664977,89.38,4.2,0.2470723482239725,0.5410314305773466,0.5321104928867332,0.5205909233740023,0.5136296973857838,0.5136296973857838,-0.0664297225263845,4.75
4125,1999-04-01,Canada,2.149612,2.149612,2.149612,2.149612,90.36,8.2,0.2219920295954216,-0.3284115328388504,-0.3339909492660043,-0.3474767203352392,-0.3436165019573524,-0.3431811311986829,-0.2467892473359624,4.75
4126,1999-04-01,France,-0.12644215,-0.12644215,-0.12644215,-0.12644215,104.64,11.7,0.1812944062064889,0.1312488653069517,0.150024560393486,0.1505313615573887,0.1518356109371416,0.1518356109371416,-0.95459859411732,2.5
4127,1999-04-01,Germany,0.8874062,0.8874062,0.8874062,0.8874062,103.38,8.7,0.0,-0.3281067317989495,-0.317585098086977,-0.3212192323744661,-0.3185622755160904,-0.3185622755160904,-1.0981723907358265,2.5
4128,1999-04-01,Italy,0.76588875,0.76588875,0.76588875,0.76588875,98.25,11.1,0.1139239776452918,1.480567684655214,1.4713900978184022,1.4916479316616036,1.4812215386563066,1.4812215386563066,-1.6246483550608717,2.5
4129,1999-04-01,Japan,-0.5630332075,-0.5630332075,-0.5630332075,-0.5630332075,133.89,4.7,0.1143280113699141,0.3487867653758478,0.3422268926688594,0.3352900079422366,0.3245116083723063,0.3245116083723063,-0.668867482137122,
4130,1999-04-01,United Kingdom,1.892651775,1.892651775,1.892651775,1.892651775,124.94,6.1,0.1381679810776643,0.8235282820715164,0.8355440419014887,0.844196012288288,0.8391868575919983,0.8391868575919983,-0.2307683639768396,5.25
4131,1999-04-01,United States,2.3938945,2.3938945,2.3938945,2.3938945,89.05,4.3,0.2242169969980736,0.5793020010402842,0.5671305631616727,0.5471879665341616,0.5585770216437586,0.5585770216437586,-0.059215896913978,4.75
4132,1999-05-01,Canada,1.83281175,1.83281175,1.83281175,1.83281175,92.4,7.9,0.2219920295954216,-0.3805666095135512,-0.3782240684153023,-0.3744070965089587,-0.3736793489397118,-0.3732338543147944,-0.9741605300489298,4.5
4133,1999-05-01,France,-0.0334921,-0.0334921,-0.0334921,-0.0334921,104.35,11.5,0.1812944062064889,0.1009447589418356,0.0985852092972159,0.1079887726911183,0.1174648811699337,0.1174648811699337,-0.95459859411732,2.5
4134,1999-05-01,Germany,0.559942725,0.559942725,0.559942725,0.559942725,103.05,8.6,0.0,-0.3736409910662736,-0.3814125153617027,-0.3841288842249759,-0.3838403275242705,-0.3838403275242705,-1.0981723907358265,2.5
4135,1999-05-01,Italy,0.962209075,0.962209075,0.962209075,0.962209075,98.18,11.1,0.1139239776452918,1.2863121222042608,1.2762058081865262,1.2983542328640505,1.2869989290037318,1.2869989290037318,-1.6246483550608717,2.5
4136,1999-05-01,Japan,-1.011511595,-1.011511595,-1.011511595,-1.011511595,131.15,4.7,0.1143280113699141,0.2427085948909447,0.2478808137110829,0.2444876235474898,0.2579671775176624,0.2579671775176624,-0.668867482137122,
4137,1999-05-01,United Kingdom,1.6156275249999998,1.6156275249999998,1.6156275249999998,1.6156275249999998,126.26,6.0,0.1381679810776643,,,,,,,5.25
4138,1999-05-01,United States,1.95894925,1.95894925,1.95894925,1.95894925,88.8,4.2,0.2242169969980736,,,,,,,4.75
4139,1999-06-01,Canada,1.6372787249999998,1.6372787249999998,1.6372787249999998,1.6372787249999998,92.25,7.6,0.2219920295954216,-0.3514466917035099,-0.3500159476538145,-0.3507446724522652,-0.3444163383917518,-0.3439806982827746,-0.2939677776023438,4.5
4140,1999-06-01,France,-0.0961956999999999,-0.0961956999999999,-0.0961956999999999,-0.0961956999999999,103.6,11.4,0.1812944062064889,0.219681988909837,0.2253870931421734,0.239788567971644,0.2352889783762496,0.2352889783762496,-0.95459859411732,2.5
4141,1999-06-01,Germany,0.770855025,0.770855025,0.770855025,0.770855025,102.32,8.6,0.0,-0.3153228954786035,-0.3152645850065491,-0.3098560994786914,-0.3145183081176425,-0.3145183081176425,-1.0981723907358265,2.5
4142,1999-06-01,Italy,0.852115225,0.852115225,0.852115225,0.852115225,97.5,11.0,0.1139239776452918,1.241014313486911,1.2306914326658311,1.2532807179338854,1.2417088044398692,1.2417088044398692,-1.6246483550608717,2.5
4143,1999-06-01,Japan,-0.8333550475,-0.8333550475,-0.8333550475,-0.8333550475,132.75,4.8,0.1143280113699141,0.4517774900207528,0.4549300744192201,0.429326214736492,0.4179423530210579,0.4179423530210579,-0.668867482137122,
4144,1999-06-01,United Kingdom,1.681985575,1.681985575,1.681985575,1.681985575,126.4,6.0,0.1381679810776643,0.732169308863162,0.7292972832727144,0.7269855222237177,0.7221336489009712,0.7221336489009712,-0.0776134857583425,5.0
4145,1999-06-01,United States,1.7696415,1.7696415,1.7696415,1.7696415,89.34,4.3,0.2242169969980736,0.587141651112489,0.5864590298171546,0.5696070284723741,0.5931368840590848,0.5931368840590848,0.0475132443187579,5.0
4146,1999-07-01,Canada,2.517812,2.517812,2.517812,2.517812,91.08,7.6,0.3693056514859856,-0.3319059399536194,-0.3374693908733982,-0.3315736025937477,-0.3320887033440829,-0.3316572146492565,-0.4267969218426759,4.5
4147,1999-07-01,France,0.2741704,0.2741704,0.2741704,0.2741704,103.22,11.3,0.352311938208782,0.1059795092720911,0.1180537657592023,0.109892607822306,0.1370280864965845,0.1370280864965845,-0.95459859411732,2.5
4148,1999-07-01,Germany,1.15709125,1.15709125,1.15709125,1.15709125,102.76,8.5,0.2820869929277374,-0.3879929479752171,-0.3827140493356087,-0.3814788230223024,-0.3763965355305519,-0.3763965355305519,-1.0981723907358265,2.5
4149,1999-07-01,Italy,1.3986872,1.3986872,1.3986872,1.3986872,97.75,11.0,0.2369782307796004,0.9141619309091602,0.9022763834235106,0.9280467571035584,0.9149118678968504,0.9149118678968504,-1.6246483550608717,2.5
4150,1999-07-01,Japan,-0.497908455,-0.497908455,-0.497908455,-0.497908455,133.77,4.8,0.1531334847200447,0.4546337106558358,0.4550354051095926,0.4460622574362016,0.4554088210616314,0.4554088210616314,-0.668867482137122,
4151,1999-07-01,United Kingdom,1.61351715,1.61351715,1.61351715,1.61351715,123.98,5.9,0.3750376972584863,0.6358515088668577,0.6601919038292929,0.6534644909498757,0.678758335114581,0.678758335114581,-0.1958343771190782,5.0
4152,1999-07-01,United States,2.33810225,2.33810225,2.33810225,2.33810225,89.62,4.3,0.3249392600612502,0.5776650168256746,0.5662970501537238,0.5600742877744389,0.552628177203675,0.552628177203675,-0.1772979440285342,5.0
4153,1999-08-01,Canada,3.45112825,3.45112825,3.45112825,3.45112825,90.17,7.4,0.3693056514859856,-0.3423543572916818,-0.34787007070447,-0.3461135447583144,-0.351249629453794,-0.3508116881880174,-0.3668521974647775,4.5
4154,1999-08-01,France,0.7310352999999999,0.7310352999999999,0.7310352999999999,0.7310352999999999,103.52,11.1,0.352311938208782,0.2788409260980247,0.2750864866080597,0.2834941090530656,0.2687380019909142,0.2687380019909142,-0.95459859411732,2.5
4155,1999-08-01,Germany,1.63962965,1.63962965,1.63962965,1.63962965,102.86,8.5,0.2820869929277374,-0.3217181449529753,-0.3301396159315953,-0.3302606370389576,-0.3386187287115254,-0.3386187287115254,-1.0981723907358265,2.5
4156,1999-08-01,Italy,1.519720725,1.519720725,1.519720725,1.519720725,97.95,10.9,0.2369782307796004,1.0556717969560834,1.0444628018291324,1.0688559317775774,1.0563977287311273,1.0563977287311273,-1.6246483550608717,2.5
4157,1999-08-01,Japan,0.1716261324999999,0.1716261324999999,0.1716261324999999,0.1716261324999999,140.09,4.7,0.1531334847200447,0.4578248167711199,0.4468417285156916,0.4174895266242909,0.4074307222334447,0.4074307222334447,-0.668867482137122,
4158,1999-08-01,United Kingdom,1.6469152,1.6469152,1.6469152,1.6469152,124.2,5.9,0.3750376972584863,0.7385302343873179,0.7189413098997804,0.7060730832922933,0.6860209372007724,0.6860209372007724,-0.3601730205567396,5.0
4159,1999-08-01,United States,3.26535275,3.26535275,3.26535275,3.26535275,88.12,4.2,0.3249392600612502,0.5621948776348307,0.5501289776683058,0.540128767134579,0.5449758731040041,0.5449758731040041,-0.1034449260785689,5.25
4160,1999-09-01,Canada,4.55813275,4.55813275,4.55813275,4.55813275,90.75,7.5,0.3693056514859856,-0.3616517356613211,-0.3573189427797861,-0.355847685025114,-0.3535273082418277,-0.353088599952375,-0.3193506593230957,4.5
4161,1999-09-01,France,1.18654315,1.18654315,1.18654315,1.18654315,102.81,11.0,0.352311938208782,0.2258863409197721,0.2505182354364234,0.2413601756057458,0.2701365490495899,0.2701365490495899,-0.95459859411732,2.5
4162,1999-09-01,Germany,1.8843047,1.8843047,1.8843047,1.8843047,101.42,8.4,0.2820869929277374,-0.3708672624079583,-0.3739683189594087,-0.3715420546743708,-0.3656693408181627,-0.3656693408181627,-1.0981723907358265,2.5
4163,1999-09-01,Italy,2.25308355,2.25308355,2.25308355,2.25308355,97.31,10.9,0.2369782307796004,1.0643406498373011,1.0531731001093732,1.0774818605108436,1.0650651110600604,1.0650651110600604,-1.6246483550608717,2.5
