Time Series Search Export,Search term,Search filters,,Last update of Central bank policy rates data,Downloaded at,Source,Source URL,Download URL,About Central bank policy rates
,,,,2024-10-10,2024-10-11 15:18 CEST,BIS,"https:/data.bis.org/topics/CBPOL/BIS,WS_CBPOL,1.0/M.FR?","https:/data.bis.org/topics/CBPOL/BIS,WS_CBPOL,1.0/M.FR?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/CBPOL

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1959-09-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1959-10-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1959-11-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1959-12-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-01-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-02-29,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-03-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-04-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-05-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-06-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-07-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-08-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-09-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1960-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-02-28,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1961-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-02-28,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1962-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-02-28,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-11-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1963-12-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-01-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-02-29,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-03-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-04-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-05-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-06-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-07-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-08-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-09-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-10-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-11-30,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1964-12-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-01-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-02-28,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-03-31,F:Free,,A:Normal value,4.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1965-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-02-28,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1966-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-02-28,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-07-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-08-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-09-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-10-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-11-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1967-12-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-01-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-02-29,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-03-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-04-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-05-31,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-06-30,F:Free,,A:Normal value,3.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-07-31,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-08-31,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-09-30,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-10-31,F:Free,,A:Normal value,5.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-11-30,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1968-12-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-01-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-02-28,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-03-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-04-30,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-05-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-06-30,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-07-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-08-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-09-30,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-10-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-11-30,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1969-12-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-01-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-02-28,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-03-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-04-30,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-05-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-06-30,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-07-31,F:Free,,A:Normal value,8.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-08-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-09-30,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-10-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-11-30,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1970-12-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-01-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-02-28,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-03-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-04-30,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-05-31,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-06-30,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-07-31,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-08-31,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-09-30,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-10-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-11-30,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1971-12-31,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-01-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-02-29,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-03-31,F:Free,,A:Normal value,6.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-04-30,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-05-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-06-30,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-07-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-08-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-09-30,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-10-31,F:Free,,A:Normal value,5.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-11-30,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1972-12-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-01-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-02-28,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-03-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-04-30,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-05-31,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-06-30,F:Free,,A:Normal value,7.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-07-31,F:Free,,A:Normal value,8.625
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-08-31,F:Free,,A:Normal value,8.875
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-09-30,F:Free,,A:Normal value,9.8125
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-10-31,F:Free,,A:Normal value,10.875
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-11-30,F:Free,,A:Normal value,10.8125
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1973-12-31,F:Free,,A:Normal value,10.6875
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-01-31,F:Free,,A:Normal value,11.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-02-28,F:Free,,A:Normal value,10.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-03-31,F:Free,,A:Normal value,10.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-04-30,F:Free,,A:Normal value,10.625
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-05-31,F:Free,,A:Normal value,10.625
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-06-30,F:Free,,A:Normal value,11.875
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-07-31,F:Free,,A:Normal value,11.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-08-31,F:Free,,A:Normal value,11.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-09-30,F:Free,,A:Normal value,11.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-10-31,F:Free,,A:Normal value,11.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-11-30,F:Free,,A:Normal value,11.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1974-12-31,F:Free,,A:Normal value,10.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-01-31,F:Free,,A:Normal value,10.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-02-28,F:Free,,A:Normal value,9.625
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-03-31,F:Free,,A:Normal value,9.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-04-30,F:Free,,A:Normal value,7.875
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-05-31,F:Free,,A:Normal value,7.25
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-06-30,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-07-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-08-31,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-09-30,F:Free,,A:Normal value,7.0
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-10-31,F:Free,,A:Normal value,6.75
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-11-30,F:Free,,A:Normal value,6.5
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1975-12-31,F:Free,,A:Normal value,6.25
"BIS,WS_CBPOL,1.0",M.FR,M:Monthly,FR:France,Per cent per year,Units,1976-01-31,F:Free,,A:Normal value,6.5
