Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-10-10,2024-10-11 18:02 CEST,BIS,"https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.FR?","https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.FR?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1974-11-30,F:Free,,A:Normal value,111.04
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1974-12-31,F:Free,,A:Normal value,113.16
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-01-31,F:Free,,A:Normal value,114.98
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-02-28,F:Free,,A:Normal value,115.61
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-03-31,F:Free,,A:Normal value,117.14
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-04-30,F:Free,,A:Normal value,118.7
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-05-31,F:Free,,A:Normal value,122.17
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-06-30,F:Free,,A:Normal value,123.48
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-07-31,F:Free,,A:Normal value,121.83
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-08-31,F:Free,,A:Normal value,121.38
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-09-30,F:Free,,A:Normal value,120.4
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-10-31,F:Free,,A:Normal value,121.7
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-11-30,F:Free,,A:Normal value,122.01
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1975-12-31,F:Free,,A:Normal value,121.73
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-01-31,F:Free,,A:Normal value,121.22
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-02-29,F:Free,,A:Normal value,122.68
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-03-31,F:Free,,A:Normal value,120.73
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-04-30,F:Free,,A:Normal value,120.38
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-05-31,F:Free,,A:Normal value,119.49
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-06-30,F:Free,,A:Normal value,119.41
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-07-31,F:Free,,A:Normal value,116.97
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-08-31,F:Free,,A:Normal value,113.36
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-09-30,F:Free,,A:Normal value,114.29
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-10-31,F:Free,,A:Normal value,112.26
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-11-30,F:Free,,A:Normal value,112.15
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1976-12-31,F:Free,,A:Normal value,111.11
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-01-31,F:Free,,A:Normal value,110.7
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-02-28,F:Free,,A:Normal value,110.5
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-03-31,F:Free,,A:Normal value,110.68
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-04-30,F:Free,,A:Normal value,110.91
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-05-31,F:Free,,A:Normal value,111.27
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-06-30,F:Free,,A:Normal value,111.41
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-07-31,F:Free,,A:Normal value,113.52
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-08-31,F:Free,,A:Normal value,113.36
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-09-30,F:Free,,A:Normal value,113.45
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-10-31,F:Free,,A:Normal value,113.71
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-11-30,F:Free,,A:Normal value,112.49
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1977-12-31,F:Free,,A:Normal value,111.07
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-01-31,F:Free,,A:Normal value,110.73
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-02-28,F:Free,,A:Normal value,106.9
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-03-31,F:Free,,A:Normal value,108.95
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-04-30,F:Free,,A:Normal value,112.54
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-05-31,F:Free,,A:Normal value,114.02
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-06-30,F:Free,,A:Normal value,114.56
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-07-31,F:Free,,A:Normal value,116.98
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-08-31,F:Free,,A:Normal value,116.68
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-09-30,F:Free,,A:Normal value,115.37
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-10-31,F:Free,,A:Normal value,114.88
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-11-30,F:Free,,A:Normal value,114.61
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1978-12-31,F:Free,,A:Normal value,115.12
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-01-31,F:Free,,A:Normal value,115.84
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-02-28,F:Free,,A:Normal value,115.39
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-03-31,F:Free,,A:Normal value,115.35
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-04-30,F:Free,,A:Normal value,114.83
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-05-31,F:Free,,A:Normal value,114.33
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-06-30,F:Free,,A:Normal value,114.61
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-07-31,F:Free,,A:Normal value,114.98
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-08-31,F:Free,,A:Normal value,115.39
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-09-30,F:Free,,A:Normal value,115.97
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-10-31,F:Free,,A:Normal value,117.02
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-11-30,F:Free,,A:Normal value,118.3
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1979-12-31,F:Free,,A:Normal value,119.0
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-01-31,F:Free,,A:Normal value,119.54
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-02-29,F:Free,,A:Normal value,118.77
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-03-31,F:Free,,A:Normal value,118.25
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-04-30,F:Free,,A:Normal value,118.74
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-05-31,F:Free,,A:Normal value,119.05
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-06-30,F:Free,,A:Normal value,119.52
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-07-31,F:Free,,A:Normal value,121.23
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-08-31,F:Free,,A:Normal value,121.08
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-09-30,F:Free,,A:Normal value,120.6
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-10-31,F:Free,,A:Normal value,120.24
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-11-30,F:Free,,A:Normal value,118.52
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1980-12-31,F:Free,,A:Normal value,118.01
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-01-31,F:Free,,A:Normal value,117.04
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-02-28,F:Free,,A:Normal value,115.2
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-03-31,F:Free,,A:Normal value,115.01
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-04-30,F:Free,,A:Normal value,115.17
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-05-31,F:Free,,A:Normal value,112.32
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-06-30,F:Free,,A:Normal value,112.8
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-07-31,F:Free,,A:Normal value,113.89
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-08-31,F:Free,,A:Normal value,113.5
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-09-30,F:Free,,A:Normal value,116.01
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-10-31,F:Free,,A:Normal value,114.56
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-11-30,F:Free,,A:Normal value,113.5
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1981-12-31,F:Free,,A:Normal value,112.69
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-01-31,F:Free,,A:Normal value,112.31
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-02-28,F:Free,,A:Normal value,112.56
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-03-31,F:Free,,A:Normal value,113.31
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-04-30,F:Free,,A:Normal value,113.3
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-05-31,F:Free,,A:Normal value,114.34
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-06-30,F:Free,,A:Normal value,109.43
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-07-31,F:Free,,A:Normal value,106.37
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-08-31,F:Free,,A:Normal value,105.94
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-09-30,F:Free,,A:Normal value,104.46
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-10-31,F:Free,,A:Normal value,104.76
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-11-30,F:Free,,A:Normal value,105.82
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1982-12-31,F:Free,,A:Normal value,108.51
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-01-31,F:Free,,A:Normal value,109.32
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-02-28,F:Free,,A:Normal value,109.57
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-03-31,F:Free,,A:Normal value,108.88
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-04-30,F:Free,,A:Normal value,105.93
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-05-31,F:Free,,A:Normal value,105.21
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-06-30,F:Free,,A:Normal value,104.79
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-07-31,F:Free,,A:Normal value,105.12
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-08-31,F:Free,,A:Normal value,104.35
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-09-30,F:Free,,A:Normal value,104.44
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-10-31,F:Free,,A:Normal value,104.52
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-11-30,F:Free,,A:Normal value,104.01
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1983-12-31,F:Free,,A:Normal value,103.36
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-01-31,F:Free,,A:Normal value,102.66
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-02-29,F:Free,,A:Normal value,103.37
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-03-31,F:Free,,A:Normal value,104.64
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-04-30,F:Free,,A:Normal value,104.47
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-05-31,F:Free,,A:Normal value,103.8
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-06-30,F:Free,,A:Normal value,104.38
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-07-31,F:Free,,A:Normal value,104.41
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-08-31,F:Free,,A:Normal value,104.38
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-09-30,F:Free,,A:Normal value,103.42
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-10-31,F:Free,,A:Normal value,103.54
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-11-30,F:Free,,A:Normal value,104.2
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1984-12-31,F:Free,,A:Normal value,103.45
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-01-31,F:Free,,A:Normal value,103.32
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-02-28,F:Free,,A:Normal value,102.88
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-03-31,F:Free,,A:Normal value,103.1
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-04-30,F:Free,,A:Normal value,104.65
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-05-31,F:Free,,A:Normal value,104.76
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-06-30,F:Free,,A:Normal value,105.34
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-07-31,F:Free,,A:Normal value,106.93
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-08-31,F:Free,,A:Normal value,108.51
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-09-30,F:Free,,A:Normal value,108.16
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-10-31,F:Free,,A:Normal value,109.79
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-11-30,F:Free,,A:Normal value,110.09
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1985-12-31,F:Free,,A:Normal value,110.85
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-01-31,F:Free,,A:Normal value,111.12
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-02-28,F:Free,,A:Normal value,111.66
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-03-31,F:Free,,A:Normal value,112.26
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-04-30,F:Free,,A:Normal value,108.76
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-05-31,F:Free,,A:Normal value,108.53
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-06-30,F:Free,,A:Normal value,108.82
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-07-31,F:Free,,A:Normal value,108.93
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-08-31,F:Free,,A:Normal value,109.31
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-09-30,F:Free,,A:Normal value,109.4
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-10-31,F:Free,,A:Normal value,110.8
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-11-30,F:Free,,A:Normal value,111.07
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1986-12-31,F:Free,,A:Normal value,111.11
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1987-01-31,F:Free,,A:Normal value,112.03
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1987-02-28,F:Free,,A:Normal value,112.48
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1987-03-31,F:Free,,A:Normal value,111.7
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1987-04-30,F:Free,,A:Normal value,111.52
"BIS,WS_EER,1.0",M.R.N.FR,M:Monthly,R:Real,N:Narrow (27 economies),FR:France,"Index, 2020 = 100",,1987-05-31,F:Free,,A:Normal value,111.38
