Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-10-10,2024-10-12 10:37 CEST,BIS,"https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.US?","https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.US?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-02-29,F:Free,,A:Normal value,114.32
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-03-31,F:Free,,A:Normal value,114.38
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-04-30,F:Free,,A:Normal value,114.13
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-05-31,F:Free,,A:Normal value,114.34
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-06-30,F:Free,,A:Normal value,114.82
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-07-31,F:Free,,A:Normal value,114.92
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-08-31,F:Free,,A:Normal value,114.6
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-09-30,F:Free,,A:Normal value,114.28
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-10-31,F:Free,,A:Normal value,114.57
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-11-30,F:Free,,A:Normal value,114.47
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1968-12-31,F:Free,,A:Normal value,114.96
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-01-31,F:Free,,A:Normal value,114.72
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-02-28,F:Free,,A:Normal value,115.17
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-03-31,F:Free,,A:Normal value,115.64
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-04-30,F:Free,,A:Normal value,115.49
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-05-31,F:Free,,A:Normal value,115.75
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-06-30,F:Free,,A:Normal value,116.16
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-07-31,F:Free,,A:Normal value,116.15
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-08-31,F:Free,,A:Normal value,116.39
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-09-30,F:Free,,A:Normal value,116.18
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-10-31,F:Free,,A:Normal value,115.25
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-11-30,F:Free,,A:Normal value,116.04
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1969-12-31,F:Free,,A:Normal value,116.03
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-01-31,F:Free,,A:Normal value,115.18
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-02-28,F:Free,,A:Normal value,115.42
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-03-31,F:Free,,A:Normal value,115.34
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-04-30,F:Free,,A:Normal value,115.49
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-05-31,F:Free,,A:Normal value,115.82
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-06-30,F:Free,,A:Normal value,115.65
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-07-31,F:Free,,A:Normal value,115.58
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-08-31,F:Free,,A:Normal value,114.84
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-09-30,F:Free,,A:Normal value,114.51
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-10-31,F:Free,,A:Normal value,114.5
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-11-30,F:Free,,A:Normal value,114.95
"BIS,WS_EER,1.0",M.R.N.US,M:Monthly,R:Real,N:Narrow (27 economies),US:United States,"Index, 2020 = 100",,1970-12-31,F:Free,,A:Normal value,115.12
