Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-10-10,2024-10-11 17:52 CEST,BIS,"https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.CA?","https:/data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.N.CA?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1968-08-31,F:Free,,A:Normal value,137.1
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1968-09-30,F:Free,,A:Normal value,136.5
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1968-10-31,F:Free,,A:Normal value,135.83
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1968-11-30,F:Free,,A:Normal value,136.88
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1968-12-31,F:Free,,A:Normal value,136.66
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-01-31,F:Free,,A:Normal value,136.17
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-02-28,F:Free,,A:Normal value,135.32
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-03-31,F:Free,,A:Normal value,134.71
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-04-30,F:Free,,A:Normal value,136.17
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-05-31,F:Free,,A:Normal value,135.65
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-06-30,F:Free,,A:Normal value,135.55
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-07-31,F:Free,,A:Normal value,135.29
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-08-31,F:Free,,A:Normal value,135.67
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-09-30,F:Free,,A:Normal value,135.23
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-10-31,F:Free,,A:Normal value,134.08
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-11-30,F:Free,,A:Normal value,133.93
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1969-12-31,F:Free,,A:Normal value,134.8
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-01-31,F:Free,,A:Normal value,134.98
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-02-28,F:Free,,A:Normal value,134.26
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-03-31,F:Free,,A:Normal value,133.5
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-04-30,F:Free,,A:Normal value,133.13
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-05-31,F:Free,,A:Normal value,132.89
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-06-30,F:Free,,A:Normal value,136.9
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-07-31,F:Free,,A:Normal value,138.31
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-08-31,F:Free,,A:Normal value,139.56
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-09-30,F:Free,,A:Normal value,138.75
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-10-31,F:Free,,A:Normal value,137.18
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-11-30,F:Free,,A:Normal value,136.8
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1970-12-31,F:Free,,A:Normal value,135.81
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-01-31,F:Free,,A:Normal value,136.77
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-02-28,F:Free,,A:Normal value,137.64
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-03-31,F:Free,,A:Normal value,137.36
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-04-30,F:Free,,A:Normal value,138.06
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-05-31,F:Free,,A:Normal value,137.22
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-06-30,F:Free,,A:Normal value,135.34
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-07-31,F:Free,,A:Normal value,136.5
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-08-31,F:Free,,A:Normal value,138.26
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-09-30,F:Free,,A:Normal value,136.43
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-10-31,F:Free,,A:Normal value,137.49
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-11-30,F:Free,,A:Normal value,137.52
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1971-12-31,F:Free,,A:Normal value,137.52
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-01-31,F:Free,,A:Normal value,136.51
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-02-29,F:Free,,A:Normal value,136.08
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-03-31,F:Free,,A:Normal value,136.92
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-04-30,F:Free,,A:Normal value,137.58
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-05-31,F:Free,,A:Normal value,138.12
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-06-30,F:Free,,A:Normal value,139.06
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-07-31,F:Free,,A:Normal value,139.94
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-08-31,F:Free,,A:Normal value,140.82
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-09-30,F:Free,,A:Normal value,140.94
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-10-31,F:Free,,A:Normal value,140.58
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-11-30,F:Free,,A:Normal value,139.75
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1972-12-31,F:Free,,A:Normal value,138.58
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-01-31,F:Free,,A:Normal value,139.01
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-02-28,F:Free,,A:Normal value,137.8
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-03-31,F:Free,,A:Normal value,134.81
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-04-30,F:Free,,A:Normal value,135.15
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-05-31,F:Free,,A:Normal value,134.28
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-06-30,F:Free,,A:Normal value,134.13
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-07-31,F:Free,,A:Normal value,134.42
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-08-31,F:Free,,A:Normal value,134.0
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-09-30,F:Free,,A:Normal value,133.24
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-10-31,F:Free,,A:Normal value,133.29
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-11-30,F:Free,,A:Normal value,134.91
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1973-12-31,F:Free,,A:Normal value,134.73
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-01-31,F:Free,,A:Normal value,136.57
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-02-28,F:Free,,A:Normal value,136.62
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-03-31,F:Free,,A:Normal value,136.38
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-04-30,F:Free,,A:Normal value,136.58
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-05-31,F:Free,,A:Normal value,138.3
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-06-30,F:Free,,A:Normal value,138.16
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-07-31,F:Free,,A:Normal value,136.76
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-08-31,F:Free,,A:Normal value,136.9
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-09-30,F:Free,,A:Normal value,135.4
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-10-31,F:Free,,A:Normal value,135.7
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-11-30,F:Free,,A:Normal value,134.62
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1974-12-31,F:Free,,A:Normal value,135.12
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-01-31,F:Free,,A:Normal value,132.98
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-02-28,F:Free,,A:Normal value,132.1
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-03-31,F:Free,,A:Normal value,131.62
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-04-30,F:Free,,A:Normal value,130.81
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-05-31,F:Free,,A:Normal value,128.88
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-06-30,F:Free,,A:Normal value,129.72
"BIS,WS_EER,1.0",M.R.N.CA,M:Monthly,R:Real,N:Narrow (27 economies),CA:Canada,"Index, 2020 = 100",,1975-07-31,F:Free,,A:Normal value,130.66
